"HS8","HS6","DESC","COUNT","LDESC1","LDESC2","LDESC3","LDESC4","LDESC5","LDESC6","LDESC7","LDESC8","LDESC9","LDESC10","UNITID","UYEAR","UNITID1","UYEAR1","UNITID2","UYEAR2","UNITID3","UYEAR3","UNITID4","UYEAR4","UNITID5","UYEAR5","UNITID6","UYEAR6","UNITID7","UYEAR7","UNITID8","UYEAR8","UNITID9","UYEAR9","MAIN1994","SUB1994","MAIN1995","SUB1995","MAIN1996","SUB1996","MAIN1997","SUB1997","MAIN","SUB","CDESC"
39079920,390799,"POLY(BUTYLENE ADIPATE-CO-TEREPHTHALATE), SATURATED, IN PRIMARY FORMS",,,,,,,,,,,,8,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,聚對苯二甲酸－己二醇－丁二醇酯，飽和，初級形狀
39079990,390799,"POLYESTERS, NESOI, SATURATED, IN PRIMARY FORMS",,,,,,,,,,,,8,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,飽和聚酯，初級形狀，未列明或未包括在其他編號
39081000,390810,"POLYAMIDE-6,-11,-12,-6,6,-6,9,-6,10 OR -6,12 (NYLON TYPE),IN PRIMARY FORMS",2,"POLYAMIDE-6,-11,-12,-6,6,-6,9,-6,10 OR -6,12 (NYLON TYPE),",IN PRIMARY FORMS,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,11,03,11,03,11,03,11,03,11,Ｐｏｌｙａｍｉｄｅ－６、－１１、－１２、－６，６、－６，９、－６，１０或－６，１２，初級形狀
39081010,390810,"POLYAMIDE-6,-11,-12,-6,6,-6,9,-6,10 OR -6,12,IN FORM OF SLICES/CHIPS",,"POLYAMIDE-6,-11,-12,-6,6,-6,9,-6,10 OR -6,12,IN FORM OF SLIC",,,,,,,,,,8,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,ｐｏｌｙａｍｉｄｅ－６，－１１，－１２，－６，６，－６，９，－６，１０或－６，１２，切片
39081011,390810,"POLYAMIDE -6,6: IN THE FORM OF SLICES OR CHIPS, IN PRIMARYFORMS",,,,,,,,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"聚胺-6,6 切片，初級形狀"
39081012,390810,"POLYAMIDE-6, IN PRIMARY FORM OF SLICES OR CHIPS",,,,,,,,,,,,8,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,聚胺-6 切片，初級形狀
39081019,390810,"POLYAMIDE -11,-12,-6,9,-6,10 OR -6,12, IN PRIMARY FORM OF SLICES OR CHIPS",,,,,,,,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"聚胺-11，-12，-6,9，-6,10或-6,12 切片，初級形狀"
39081090,390810,"OTHER POLYAMIDE-6,-11,-12,-6,6,-6,9,-6,10 OR -6,12 INPRIMARY FORMS",,,,,,,,,,,,8,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"其他聚胺-6，-11，-12，-6,6，-6,9，-6,10或-6,12，初級形狀"
39089000,390890,"POLYAMIDES, NESOI, IN PRIMARY FORMS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,聚胺，初級形狀，未列明或未包括在其他編號
39089010,390890,"AROMATIC POLYAMIDES AND THEIR COPOLYMERS, IN PRIMARY FORMS",,,,,,,,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,芳香族聚?胺及其共聚物，初級形狀
39089020,390890,"SEMI-AROMATIC POLYAMIDES AND THEIR COPOLYMERS, IN PRIMARY FORMS",,,,,,,,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,半芳香族聚?胺，初級形狀
39089090,390890,"POLYAMIDES, IN PRIMARY FORMS, NESOI",,,,,,,,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,聚?胺，初級形狀，未列明或未包括在其他編號
39091000,390910,"UREA RESINS, IN PRIMARY FORMS; THIOUREA RESINS, IN PRIMARYFORMS",2,"UREA RESINS, IN PRIMARY FORMS; THIOUREA RESINS, IN PRIMARY",FORMS,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,11,03,11,03,11,03,11,03,11,尿素樹脂，初級形狀；硫尿樹脂，初級形狀
39091010,390910,"UREA-FORMALDEHYDE, IN PRIMARY FORMS",,,,,,,,,,,,8,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,尿素甲醛，初級形狀
39091090,390910,"UREA RESINS OTHER THAN UREA-FORMALDEHYDE, IN PRIMARY FORMS; THIOUREA RESINS, IN PRIMARY FORMS",,,,,,,,,,,,8,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,尿素樹脂，尿素甲醛除外，初級形狀；硫尿樹脂，初級形狀
39092000,390920,"MELAMINE RESINS, IN PRIMARY FORMS",1,"MELAMINE RESINS, IN PRIMARY FORMS",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,11,03,11,03,11,03,11,03,11,蜜胺樹脂，初級形狀
39092010,390920,"MELAMINE-FORMALDEHYDE, IN PRIMARY FORMS",,,,,,,,,,,,8,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蜜胺甲醛，初級形狀
39092090,390920,"MELAMINE RESINS OTHER THAN MELAMINE-FORMALDEHYDE, IN PRIMARY FORMS",,,,,,,,,,,,8,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蜜胺樹脂，蜜胺甲醛除外，初級形狀
39093010,390930,"UREA-FORMALDEHYDE RESINS, IN PRIMARY FORMS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,尿素甲醛樹脂，初級形狀
39093020,390930,"MELAMINE-FORMALDEHYDE RESINS, IN PRIMARY FORMS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蜜胺甲醛樹脂，初級形狀
39093030,390930,"POLY(METHYLENE PHENYL ISOCYANATE) (CRUDE MDI OR POLYMERICMDI), IN PRIMARY FORMS",,,,,,,,,,,,8,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,聚(亞甲基苯基異氰酸酯) (粗MDI或聚合MDI)，初級形狀
39093090,390930,"AMINO-RESINS, NESOI, IN PRIMARY FORMS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,氨基樹脂，初級形狀，未列明或未包括在其他編號
39093100,390931,"POLY(METHYLENE PHENYL ISOCYANATE) (CRUDE MDI, POLYMERIC MDI), IN PRIMARY FORMS",,,,,,,,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,聚（亞甲基苯基異氰酸酯）（粗MDI，聚合MDI），初級形狀
39093900,390939,"AMINO-RESINS, OTHER THAN UREA RESINS, THIOUREA RESINS, MELAMINE RESINS AND POLY(METHYLENE PHENYL ISOCYNANATE), IN PRIMARY FORMS",,,,,,,,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,氨基樹脂，尿素樹脂、硫尿樹脂、蜜胺樹脂及聚（亞甲基苯基異氰酸酯）除外，初級形狀
39094010,390940,"PHENOL-FORMALDEHYDE RESINS, IN PRIMARY FORMS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,苯酚甲醛樹脂，初級形狀
39094090,390940,"PHENOLIC RESINS, OTHER THAN PHENOL-FORMALDEHYDE RESINS,IN PRIMARY FORMS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,酚醛樹脂，苯酚甲醛樹脂除外 ，初級形狀
39095000,390950,"POLYURETHANES, RESIN, IN PRIMARY FORMS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,聚亞氨酯樹脂，初級形狀
39100000,391000,"SILICONES, IN PRIMARY FORMS",1,"SILICONES, IN PRIMARY FORMS",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,11,03,11,03,11,03,11,03,11,聚硅氧烷，初級形狀
39111000,391110,"PETROLEUM RESINS, COUMARONE, INDENE OR COUMARONE-INDENERESINS, IN PRIMARY FORMS; POLYTEREPENES, IN PRIMARY FORMS",2,"PETROLEUM RESINS, COUMARONE, INDENE OR COUMARONE-INDENE","RESINS, IN PRIMARY FORMS; POLYTEREPENES, IN PRIMARY FORMS",,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,11,03,11,03,11,03,11,03,11,石油樹脂、香豆酮、ｉｎｄｅｎｅ或香豆酮─ｉｎｄｅｎｅ樹脂及ｐｏｌｙｔｅｒｐｅｎｅｓ，初級形狀
39119000,391190,"POLYSULFIDES, POLYSULFONES, AND SYNTHETIC POLYMERS, ETC.NESOI, IN PRIMARY FORMS, INCLUDING POLYXLENE RESINS,POLYVINYL KETONES AND POLYETHYLENEIMINES",3,"POLYSULFIDES, POLYSULFONES, AND SYNTHETIC POLYMERS, ETC.","NESOI, IN PRIMARY FORMS, INCLUDING POLYXLENE RESINS,",POLYVINYL KETONES AND POLYETHYLENEIMINES,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,11,03,11,03,11,03,11,03,11,其他多硫化合物、ｐｏｌｙｓｕｌｐｈｏｎｅｓ及合成聚合物等，初級形狀
39121100,391211,"CELLULOSE ACETATES, NON-PLASTICISED, IN PRIMARY FORMS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,醋酸纖維素，非塑化，初級形狀
39121200,391212,"CELLULOSE ACETATES, PLASTICISED, IN PRIMARY FORMS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,醋酸纖維素，經塑化，初級形狀
39122000,391220,"CELLULOSE NITRATES (INCLUDING COLLODIONS), IN PRIMARY FORMS",1,"CELLULOSE NITRATES (INCLUDING COLLODIONS), IN PRIMARY FORMS",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,11,03,11,03,11,03,11,03,11,硝酸纖維素（包括火棉膠），初級形狀
39123100,391231,"CARBOXYMETHYLCELLULOSE AND ITS SALTS, IN PRIMARY FORMS",1,"CARBOXYMETHYLCELLULOSE AND ITS SALTS, IN PRIMARY FORMS",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,11,03,11,03,11,03,11,03,11,羧甲基纖維素及其鹽，初級形狀
39123910,391239,"METHYL CELLULOSE, IN PRIMARY FORMS",1,"METHYL CELLULOSE, IN PRIMARY FORMS",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,11,03,11,03,11,03,11,03,11,甲基纖維素，初級形狀
39123990,391239,"CELLULOSE ETHERS, NESOI, IN PRIMARY FORMS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,纖維素醚，初級形狀，未列明或未包括在其他編號
39129010,391290,"REGENERATED CELLULOSE, IN PRIMARY FORMS",1,"REGENERATED CELLULOSE, IN PRIMARY FORMS",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,11,03,11,03,11,03,11,03,11,再生纖維素，初級形狀
39129090,391290,"CELLULOSE AND ITS CHEMICAL DERIVATIVES, NESOI, IN PRIMARYFORMS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,纖維素及其化學衍生物，初級形狀，未列明或未包括在其他編號
39131000,391310,"ALGINIC ACID, ITS SALTS AND ESTERS, IN PRIMARY FORMS",1,"ALGINIC ACID, ITS SALTS AND ESTERS, IN PRIMARY FORMS",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,11,03,11,03,11,03,11,03,11,藻酸、其鹽及酯，初級形狀
39139010,391390,"CHLORINATED RUBBER, IN PRIMARY FORMS",1,"CHLORINATED RUBBER, IN PRIMARY FORMS",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,11,03,11,03,11,03,11,03,11,氯化橡膠，初級形狀
39139020,391390,"CHEMICAL DERIVATIVES OF NATURAL RUBBER, NESOI, IN PRIMARYFORMS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,天然橡膠的化學衍生物，初級形狀，未列明或未包括在其他編號
39139030,391390,"HARDENED PROTEINS, IN PRIMARY FORMS",1,"HARDENED PROTEINS, IN PRIMARY FORMS",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,11,03,11,03,11,03,11,03,11,硬化蛋白，初級形狀
39139090,391390,"NATURAL POLYMERS AND MODIFIED NATURAL POLYMERS, NESOI, INPRIMARY FORMS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,天然聚合物及經改性的天然聚合物，初級形狀，未列明或未包括在其他編號
39140000,391400,"ION-EXCHANGERS BASED ON POLYMERS OF NATURAL OR SYNTHETICPLASTIC MATERIALS, IN PRIMARY FORMS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,離子交換劑，以天然或人造塑膠材料的聚合物為主，初級形狀
39151000,391510,"WASTE, PARINGS AND SCRAP, OF POLYMERS OF ETHYLENE",1,"WASTE, PARINGS AND SCRAP, OF POLYMERS OF ETHYLENE",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,11,03,11,03,11,03,11,03,11,乙烯聚合物廢料、削皮及碎料
39152000,391520,"WASTE, PARINGS AND SCRAP, OF POLYMERS OF STYRENE",1,"WASTE, PARINGS AND SCRAP, OF POLYMERS OF STYRENE",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,11,03,11,03,11,03,11,03,11,苯乙烯聚合物廢料、削皮及碎料
39153000,391530,"WASTE, PARINGS AND SCRAP, OF POLYMERS OF VINYL CHLORIDE",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,氯乙烯聚合物廢料、削皮及碎料
39159010,391590,"WASTE, PARINGS AND SCRAP, OF POLYMERS OF PROPYLENE",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,丙烯聚合物廢料、削皮及碎料
39159020,391590,"WASTE, PARINGS AND SCRAP, OF POLY(ETHYLENE TEREPHTHALATE)",,,,,,,,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,聚對苯二甲酸乙二酯的塑膠廢料、削皮及碎料
39159021,391590,WASTE BOTTLES OF POLY(ETHYLENE TEREPHTHALATE),,,,,,,,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,聚對苯二甲酸乙二酯廢樽
39159029,391590,"WASTE (OTHER THAN WASTE BOTTLES), PARINGS AND SCRAP, OF POLY(ETHYLENE TEREPHTHALATE)",,,,,,,,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,聚對苯二甲酸乙二酯的塑膠廢料（廢樽除外）、削皮及碎料
39159090,391590,"WASTE, PARINGS AND SCRAP, OF PLASTICS, NESOI",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,塑膠廢料、削皮及碎料，未列明或未包括在其他編號
39161000,391610,"MONOFILAMENT WITH A CROSS-SECTIONAL DIMENSION OVER 1 MM,RODS, STICKS AND PROFILE SHAPES OF POLYMERS OF ETHYLENE,NOT MORE THAN SURFACE-WORKED",3,"MONOFILAMENT WITH A CROSS-SECTIONAL DIMENSION OVER 1 MM,","RODS, STICKS AND PROFILE SHAPES OF POLYMERS OF ETHYLENE,",NOT MORE THAN SURFACE-WORKED,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,11,03,11,03,11,03,11,03,11,乙烯聚合物製的單根連續長纖維，橫切面尺寸超過一毫米，成杆狀、條狀及仿形狀，祇經表面加工
39162000,391620,"MONOFILAMENT WITH A CROSS-SECTIONAL DIMENSION OVER 1 MM,RODS, STICKS AND PROFILE SHAPES OF POLYMERS OF VINYLCHLORIDE, NOT MORE THAN SURFACE-WORKED",3,"MONOFILAMENT WITH A CROSS-SECTIONAL DIMENSION OVER 1 MM,","RODS, STICKS AND PROFILE SHAPES OF POLYMERS OF VINYL","CHLORIDE, NOT MORE THAN SURFACE-WORKED",,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,11,03,11,03,11,03,11,03,11,氯乙烯聚合物製的單根連續長纖維，橫切面尺寸超過一毫米，成杆狀、條狀及仿形狀，祇經表面加工
39169010,391690,"MONOFILAMENT WITH A CROSS-SECTIONAL DIMENSION OVER 1 MM,RODS, STICKS AND PROFILL SHAPES OF POLYMERS OF ACRYLIC, NOTMORE THAN SURFACE-WORKED",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,丙烯酸聚合物製的單根連續長纖維，橫切面尺寸超過一毫米，成杆狀、條狀及仿形狀，祇經表面加工
39169020,391690,"MONOFILAMENT WITH A CROSS-SECTIONAL DIMENSION OVER 1 MM, RODS, STICKS AND PROFILE SHAPES OF POLYAMIDES, WHETHER OR NOT SURFACE-WORKED",,,,,,,,,,,,8,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,聚胺製的單根連續長纖維，橫截面尺寸超過一毫米，成杆狀、條 狀及仿形狀，祇經表面加工
39169090,391690,"MONOFILAMENT WITH A CROSS-SECTIONAL DIMENSION OVER 1 MM,RODS, STICKS AND PROFILE SHAPES OF PLASTICS, NESOI, NOTMORE THAN SURFACE-WORKED",3,"MONOFILAMENT WITH A CROSS-SECTIONAL DIMENSION OVER 1 MM,","RODS, STICKS AND PROFILE SHAPES OF PLASTICS, NESOI, NOT",MORE THAN SURFACE-WORKED,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,11,03,11,03,11,03,11,03,11,其他塑膠製的單根連續長纖維，橫切面尺寸超過一毫米，成杆狀、條狀及仿形狀，祇經表加工
39171000,391710,"ARTIFICIAL GUTS (SAUSAGE CASING), OF HARDENED PROTEIN OR OFCELLULOSIC MATERIALS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,人造腸衣（香腸用腸衣），硬化蛋白或纖維素材料製
39172100,391721,"TUBES, PIPES AND HOSES, RIGID, OF POLYMERS OF ETHYLENE",1,"TUBES, PIPES AND HOSES, RIGID, OF POLYMERS OF ETHYLENE",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,11,03,11,03,11,03,11,03,11,硬質管、筒及喉，乙烯聚合物製
39172200,391722,"TUBES, PIPES AND HOSES, RIGID, OF POLYMERS OF PROPYLENE",1,"TUBES, PIPES AND HOSES, RIGID, OF POLYMERS OF PROPYLENE",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,11,03,11,03,11,03,11,03,11,硬質管、筒及喉，丙烯聚合物製
39172300,391723,"TUBES, PIPES AND HOSES, RIGID, OF POLYMERS OF VINYL CHLORIDE",1,"TUBES, PIPES AND HOSES, RIGID, OF POLYMERS OF VINYL CHLORIDE",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,11,03,11,03,11,03,11,03,11,硬質管、筒及喉，氯乙烯聚合物製
39172910,391729,"TUBES, PIPES AND HOSES, RIGID, OF POLYMERS OF ACRYLIC",1,"TUBES, PIPES AND HOSES, RIGID, OF POLYMERS OF ACRYLIC",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,11,03,11,03,11,03,11,03,11,硬質管、筒及喉，丙烯酸聚合物製
39172990,391729,"TUBES, PIPES AND HOSES, RIGID, OF OTHER PLASTICS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,硬質管、筒及喉，其他塑膠製
39173110,391731,"FLEXIBLE TUBES, PIPES AND HOSES, HAVING A MINIMUM BURSTPRESSURE OF 27.6 MPA, OF POLYMERS OF PROPYLENE",2,"FLEXIBLE TUBES, PIPES AND HOSES, HAVING A MINIMUM BURST","PRESSURE OF 27.6 MPA, OF POLYMERS OF PROPYLENE",,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,11,03,11,03,11,03,11,03,11,軟管、筒及喉，丙烯聚合物製，最低爆破壓力為２７．６兆帕斯卡
39173120,391731,"FLEXIBLE TUBES, PIPES AND HOSES, HAVING A MINIMUM BURSTPRESSURE OF 27.6 MPA, OF POLYMERS OF VINYL CHLORIDE",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,軟管、筒及喉，氯乙烯聚合物製，最低爆破壓力為27.6兆帕斯卡
39173130,391731,"FLEXIBLE TUBES, PIPES AND HOSES, HAVING A MINIMUM BURSTPRESSURE OF 27.6 MPA, OF POLYMERS OF ACRYLIC",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,軟管、筒及喉，丙烯酸聚合物製，最低爆破壓力為27.6兆帕斯卡
39173190,391731,"FLEXIBLE TUBES, PIPES AND HOSES, HAVING A MINIMUM BURSTPRESSURE OF 27.6 MPA, OF OTHER PLASTICS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,軟管、筒及喉，其他塑膠製，最低爆破壓力為27.6兆帕斯卡
39173210,391732,"TUBES, PIPES AND HOSES, NESOI, NOT REINFORCED OR OTHERWISECOMBINED WITH OTHER MATERIALS, OF POLYMERS OF PROPYLENE,WITHOUT FITTINGS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,管、筒及喉，未列明或未包括在其他編號，未加強或未與其他材料結，未裝有配件，丙烯聚合物製
39173220,391732,"TUBES, PIPES AND HOSES, NESOI, NOT REINFORCED OR OTHERWISECOMBINED WITH OTHER MATERIALS, OF POLYMERS OF VINYLCHLORIDE, WITHOUT FITTINGS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,管、筒及喉，未列明或未包括在其他編號，未加強或未與其他材料結，未裝有配件，氯乙烯聚合物製
39173230,391732,"TUBES, PIPES AND HOSES, NESOI, NOT REINFORCED OR OTHERWISECOMBINED WITH OTHER MATERIALS, OF POLYMERS OF ACRYLIC,WITHOUT FITTINGS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,管、筒及喉，未列明或未包括在其他編號，未加強或未與其他材料結，未裝有配件，丙烯酸聚合物製
39173290,391732,"TUBES, PIPES AND HOSES, NESOI, NOT REINFORCED OR OTHERWISECOMBINED WITH OTHER MATERIALS, OF OTHER PLASTICS,WITHOUT FITTINGS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,管、筒及喉，未列明或未包括在其他編號，未加強或未與其他材料結，未裝有配件，其他塑膠製
39173310,391733,"TUBES, PIPES AND HOSES, NESOI, NOT REINFORCED OR OTHERWISECOMBINED WITH OTHER MATERIALS, OF POLYMERS OF PROPYLENE,WITH FITTINGS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,管、筒及喉，未列明或未包括在其他編號，未加強或未與其他材料結，已裝有配件，丙烯酸聚合物製
39173320,391733,"TUBES, PIPES AND HOSES, NESOI, NOT REINFORCED OR OTHERWISECOMBINED WITH OTHER MATERIALS, OF POLYMERS OF VINYL CHLORIDE, WITH FITTINGS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,管、筒及喉，未列明或未包括在其他編號，未加強或未與其他材料結，已裝有配件，氯乙烯聚合物製
39173330,391733,"TUBES, PIPES AND HOSES, NESOI, NOT REINFORCED OR OTHERWISECOMBINED WITH OTHER MATERIALS, OF POLYMERS OF ACRYLIC, WITHFITTINGS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,管、筒及喉，未列明或未包括在其他編號，未加強或未與其他材料結，已裝有配件，丙烯酸聚合物製
39173390,391733,"TUBES, PIPES AND HOSES, NESOI, NOT REINFORCED OR OTHERWISECOMBINED WITH OTHER MATERIALS, OF OTHER PLASTICS, WITHFITTINGS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,管、筒及喉，未列明或未包括在其他編號，未加強或未與其他材料結，已裝有配件，其他塑膠製
39173910,391739,"TUBES, PIPES AND HOSES OF POLYMERS OF PROPYLENE, NESOI",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,管、筒及喉，丙烯酸聚合物製，未列明或未包括在其他編號
39173920,391739,"TUBES, PIPES AND HOSES OF POLYMERS OF VINYL CHLORIDE, NESOI",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,管、筒及喉，氯乙烯聚合物製，未列明或未包括在其他編號
39173930,391739,"TUBES, PIPES AND HOSES OF POLYMERS OF ACRYLIC, NESOI",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,管、筒及喉，丙烯酸聚合物製，未列明或未包括在其他編號
39173990,391739,"TUBES, PIPES AND HOSES, OF OTHER PLASTICS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,管、筒及喉，其他塑膠製
39174000,391740,"FITTINGS FOR TUBES, PIPES AND HOSES, OF PLASTICS",1,"FITTINGS FOR TUBES, PIPES AND HOSES, OF PLASTICS",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,11,03,11,03,11,03,11,03,11,塑膠管、筒及喉的配件
39181000,391810,FLOOR COVERINGS AND WALL OR CEILING COVERINGS OF VINYLCHLORIDE POLYMERS,2,FLOOR COVERINGS AND WALL OR CEILING COVERINGS OF VINYL,CHLORIDE POLYMERS,,,,,,,,,8,2002,1,1994,,,,,,,,,,,,,,,,,02,90,02,90,02,90,02,90,02,90,樓面鋪蓋物及牆壁或天花鋪蓋物，氯乙聚合物製
39189000,391890,FLOOR COVERINGS AND WALL OR CEILING COVERINGS OF PLASTICSMATERIALS NESOI,2,FLOOR COVERINGS AND WALL OR CEILING COVERINGS OF PLASTICS,MATERIALS NESOI,,,,,,,,,8,2002,1,1994,,,,,,,,,,,,,,,,,02,90,02,90,02,90,02,90,02,90,樓面鋪蓋物及牆壁或天花鋪蓋物，塑膠製，未列明或未包括在其他編號
39189010,391890,WALL OR CEILING COVERINGS OF OTHER PLASTICS,,WALL OR CEILING COVERINGS OF OTHER PLASTICS,,,,,,,,,,8,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,其他塑膠牆壁或天花鋪蓋物
39189090,391890,FLOOR COVERINGS OF OTHER PLASTICS,,,,,,,,,,,,8,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,樓面鋪蓋物，其他塑膠製
39191000,391910,"PLATES, SHEETS, FILM, FOIL, TAPE AND OTHER FLAT SHAPES OFPLASTICS, SELF-ADHESIVE, IN ROLLS NOT OVER 20 CMWIDE",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自動黏貼塑膠板、片、薄膜、箔、條、帶及其他扁平物，成卷狀，闊度不超過20厘米
39199000,391990,"PLATES, SHEETS, FILM, FOIL, TAPE AND OTHER FLAT SHAPES OFPLASTICS, SELF-ADHESIVE, NESOI",2,"PLATES, SHEETS, FILM, FOIL, TAPE AND OTHER FLAT SHAPES OF","PLASTICS, SELF-ADHESIVE, NESOI",,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,11,03,11,03,11,03,11,03,11,自動黏貼塑膠板、片、薄膜、箔、條、帶及其他扁平物，未列明或未包括在其他編號
39199010,391990,"ENCAPSULANT REFLECTIVE FILM, OF PLASTICS, SELF-ADHESIVE",,,,,,,,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,膠囊型反光膜，自動黏貼塑膠
